image_001.jpg,236.90823,331.0663,-61.651283,225.16757,311.22046,-100.28891,226.49246,308.89078,-100.27813,227.74762,306.27573,-100.4052,224.3621,310.99725,-62.105286,225.10933,307.9824,-62.094913,226.07944,305.10645,-61.88585,247.66293,287.36624,-167.19557,242.66696,287.546,11.151224,260.32718,330.1303,-75.48615,259.9147,330.10867,-24.273062,352.08063,323.4603,-239.11923,386.8753,294.36118,187.4992,362.47925,502.86133,-271.72015,413.2458,460.11035,229.94922,376.50385,664.17896,-263.01578,416.4533,614.116,159.41081,348.02594,680.9195,-322.02808,383.55362,621.34534,166.77057,343.1031,668.99554,-274.1899,381.68634,627.98645,107.45179,355.823,662.8661,-249.04092,395.13794,630.4534,131.83055,667.0416,369.96616,-138.07706,667.2119,356.5238,138.12114,890.51587,451.66348,-62.383766,856.5628,446.73367,196.53397,1116.4423,516.43933,19.57552,1055.8397,506.99347,304.5412,1159.6237,504.87387,21.583626,1098.6108,500.98245,312.81458,1113.465,586.92224,-75.670685,1052.0419,581.4219,254.85085
image_002.jpg,202.6014,319.8498,-82.015625,193.25905,298.98117,-119.31591,194.67537,296.36115,-119.29056,196.00891,293.4487,-119.37641,193.144,300.69077,-78.74285,194.46225,298.7018,-78.748924,196.01646,296.83002,-78.62366,217.76212,275.4156,-178.68704,214.97974,282.446,9.234074,225.4055,319.14185,-93.19882,225.68576,321.5883,-39.039436,323.57904,312.76245,-240.99907,354.55093,297.1504,178.63356,346.68854,484.12607,-270.36234,394.542,458.14078,204.51491,369.32367,656.5182,-264.70624,411.84982,614.4975,129.65137,345.57812,677.04425,-325.85965,383.2584,624.60956,138.71758,339.2372,669.33386,-273.23773,381.49536,631.1312,74.30675,350.0852,661.2436,-248.89818,394.24588,631.86633,101.05984,642.22925,367.4082,-138.79286,638.8665,360.20285,138.90134,860.4334,452.16812,-35.339508,839.5083,447.9602,192.19006,1081.896,514.198,78.42609,1037.2749,505.49203,302.06195,1124.9891,500.52136,83.66165,1079.1682,497.67334,310.7772,1075.9395,584.93964,-15.746465,1035.8145,580.426,243.3715
image_003.jpg,179.61891,345.21655,-73.98185,165.29282,325.68073,-113.19389,166.14429,322.85013,-113.16047,166.92105,319.71295,-113.26663,165.08084,326.56964,-73.804695,165.82516,323.8016,-73.775475,166.78696,321.16507,-73.573135,185.02301,298.07028,-175.47957,182.40826,302.2523,8.985889,202.9443,341.46057,-86.22034,203.11313,342.72403,-33.23858,295.23718,325.75815,-242.13103,330.16632,303.4141,187.62314,329.59467,491.86392,-276.37595,380.8026,461.43405,223.75473,371.18805,660.8008,-270.11505,412.7249,613.4468,161.64465,346.7966,678.8621,-327.62723,385.7404,622.7285,172.72108,342.56137,671.82745,-275.9972,384.03705,627.7878,115.40737,353.15656,664.5123,-254.75739,394.83368,628.9519,135.58865,607.9872,369.0175,-140.03726,606.0216,359.4321,140.11732,834.6026,454.3344,-68.61419,813.26807,444.24118,180.20964,1062.3352,521.7107,8.498114,1019.794,499.56723,257.56122,1104.896,510.18256,12.053937,1060.8395,493.02518,263.75293,1063.1492,591.1,-76.88241,1029.0602,568.3205,199.19893
image_004.jpg,176.75916,354.1789,-46.54705,160.41302,334.77277,-85.46035,160.88696,331.6522,-85.45125,161.30592,328.21918,-85.57898,160.77289,335.8742,-44.941746,161.57764,333.05832,-44.969555,162.56989,330.3503,-44.844116,178.87871,304.69427,-155.71725,178.11508,309.4702,33.240456,200.65753,348.26678,-62.30487,201.3104,350.1452,-7.923251,293.90796,327.7895,-228.75215,331.28412,308.67648,204.58037,348.66418,489.97662,-259.005,395.66953,461.84506,259.78552,377.25006,656.9547,-243.81558,420.03143,612.49927,207.06941,352.24094,676.1715,-297.70044,394.0905,623.2028,221.06316,345.60754,668.2394,-249.37369,388.87915,629.3879,166.94069,356.2707,659.59033,-229.27438,398.4221,630.7376,181.69604,595.95087,379.24042,-137.99326,596.9437,368.88605,138.01115,830.15076,461.1267,-69.447334,815.8838,448.7911,151.59425,1060.5703,521.65564,-5.4795213,1033.2867,500.74902,211.66739,1102.4067,509.11987,-4.0375595,1076.1079,493.88217,215.0975,1068.0901,590.501,-95.7608,1043.4083,569.70386,143.25131
image_005.jpg,249.9472,332.23505,-70.340576,238.38348,311.90933,-110.043335,239.5969,309.2178,-110.02946,240.73814,306.22284,-110.14282,238.24356,312.19363,-69.40741,239.34567,309.33087,-69.46515,240.6561,306.6398,-69.30474,261.72156,285.58832,-181.67314,258.61792,287.5084,7.804867,274.203,329.88928,-86.13174,274.57098,330.7923,-31.563738,372.32834,315.87128,-250.91109,405.1669,301.54358,182.43524,384.5087,491.40344,-279.93457,433.3702,461.6986,240.20935,384.24698,657.83655,-267.87656,433.506,616.1449,171.37328,357.8717,676.7982,-327.2783,405.24872,627.01495,176.29788,350.26578,665.9629,-285.5583,400.81836,631.4802,119.66301,361.69397,659.1943,-256.13193,412.1975,632.9203,144.18864,686.1651,382.12686,-141.1893,684.24084,376.8308,141.14351,915.8794,467.05768,-62.839066,881.2283,461.22485,195.56906,1145.3248,526.10657,18.419186,1079.1779,517.5229,319.31354,1190.0956,514.15027,18.21492,1123.6641,511.73642,328.32425,1142.8352,601.9158,-100.70225,1070.2301,595.7593,254.79033
image_006.jpg,216.52931,309.89102,-87.68878,208.43819,290.05212,-118.53565,210.15607,287.22696,-118.54384,211.77936,284.09705,-118.64592,207.53944,292.66684,-79.45685,208.5365,291.27847,-79.40932,209.7572,290.02243,-79.272606,234.77878,268.4954,-165.80864,229.21288,278.06122,16.56824,240.69633,309.88916,-97.6846,239.89372,313.6785,-45.21419,344.18066,308.53412,-247.52191,372.0315,303.67996,175.54126,360.23392,492.0721,-269.07462,405.1555,470.73724,188.30624,386.3911,662.2797,-258.3324,417.17023,630.78674,119.58024,363.8615,682.4872,-319.42572,388.2988,642.69965,124.39244,357.51672,672.4679,-274.41626,385.67114,646.9653,62.38704,367.74033,665.0328,-245.63559,397.64725,647.36554,90.200134,657.29504,372.6985,-138.68623,652.011,371.31827,138.93361,877.39923,447.0621,-55.652115,833.4346,464.08585,201.56802,1096.7074,513.5179,30.53247,1024.6516,531.49866,317.92142,1135.359,500.4155,35.214386,1063.3085,524.8946,326.04495,1108.4961,583.5449,-61.42174,1034.3014,603.54364,255.34619
image_007.jpg,229.78748,317.56415,-113.73793,218.86136,298.7758,-147.60164,220.58678,295.67163,-147.62177,222.26102,292.2904,-147.85345,216.85794,301.21915,-111.846886,217.22855,299.36664,-111.78245,217.84866,297.67657,-111.58072,242.65973,274.55383,-190.68434,234.26064,282.84857,-23.128798,254.08932,315.12286,-119.035965,252.44342,318.51987,-71.06185,350.53137,309.91156,-256.812,377.12152,289.74103,160.74873,353.5642,488.04706,-282.18082,396.5132,450.8605,182.90732,379.39722,657.109,-285.69037,409.36713,603.8383,97.6394,355.14752,674.8055,-352.32166,379.12054,608.9656,103.135826,349.1771,663.97174,-302.10986,379.37073,613.97314,38.645844,360.6757,658.5258,-270.67877,392.1669,616.11365,68.61252,664.1436,364.0237,-140.34186,655.3563,356.57364,140.4086,875.324,452.5209,-62.408943,806.74225,464.98428,217.6987,1093.3425,521.4134,26.063984,978.84326,548.00476,353.5045,1135.155,511.40552,28.269472,1018.06976,548.5643,364.41342,1087.6702,589.4826,-79.5685,963.57306,623.57837,303.63724
image_008.jpg,278.20477,333.5487,-49.51394,268.92224,312.5242,-87.428894,270.49512,309.7198,-87.420006,271.95807,306.65802,-87.49028,268.30807,313.22684,-47.512787,269.38412,310.60922,-47.530525,270.67712,308.14603,-47.386665,294.75745,286.61874,-158.1445,290.07007,291.2405,27.535648,302.51465,332.2923,-65.86194,302.11765,333.831,-12.451081,402.37717,323.18555,-230.5723,429.37415,302.76926,191.88068,412.5273,499.76004,-272.39368,447.2561,467.94968,240.57806,414.95682,663.7177,-273.05557,437.75354,616.03674,187.33017,384.9303,682.70874,-330.18335,401.99844,623.83185,196.19394,379.4912,671.63464,-283.6131,400.5829,630.39575,140.4745,392.1434,665.13904,-260.15442,415.71198,632.1879,161.03523,716.58636,372.71814,-136.33217,715.40906,364.32132,136.39484,935.93604,465.00577,-56.917477,916.8933,456.1311,182.02531,1156.78,523.51776,29.114243,1114.367,510.00296,283.307,1199.8973,510.97864,30.927885,1156.4113,500.93945,291.22537,1153.4922,597.22656,-68.51707,1114.3898,590.33826,227.44081
image_009.jpg,241.26904,332.23364,-74.68077,229.56093,311.9068,-116.170425,230.93579,309.6108,-116.178276,232.23679,307.04843,-116.285645,228.8699,310.8905,-76.417694,229.61807,307.64673,-76.437035,230.59659,304.52625,-76.30336,252.1373,287.47845,-194.05545,247.46178,285.01166,-9.1114025,265.20624,331.4051,-92.10495,264.70752,330.68384,-38.73935,359.5669,323.2198,-258.86816,391.00922,289.1405,170.76012,368.93408,499.1676,-277.171,416.03558,448.82602,238.5361,379.56314,656.7622,-235.55606,419.07867,595.2923,181.65659,355.23004,678.1268,-291.19977,390.63696,605.9664,187.87215,349.4828,664.735,-253.12943,388.46185,611.7811,134.7575,361.71692,655.70386,-224.4172,400.77808,613.63275,156.42361,678.9286,369.82916,-138.4077,674.2646,353.01764,138.42007,899.7857,461.35025,-60.295166,848.3609,444.33557,210.42752,1127.8806,520.596,23.660688,1047.7642,509.6583,332.2354,1172.7256,508.321,23.749458,1092.1353,504.92838,340.49057,1120.4792,597.90063,-82.61853,1038.1653,585.3692,289.6925
image_010.jpg,206.017,323.51996,-76.625275,194.43134,303.5559,-115.75226,195.6131,301.1274,-115.72144,196.72168,298.4013,-115.85557,194.28574,304.08035,-76.01899,195.43918,301.36038,-76.001785,196.81885,298.7871,-75.8266,217.103,279.3932,-178.16673,214.43484,282.33902,6.153242,229.09702,322.2501,-88.86633,229.44328,323.0443,-35.85878,323.9306,314.53702,-243.88792,358.6667,294.739,182.55873,339.7025,486.0176,-277.68335,395.8014,456.49152,207.75542,364.94064,658.76086,-280.71704,418.13568,611.83905,135.23567,338.05322,676.2368,-344.46057,389.04144,619.0646,144.50732,333.76776,667.0614,-290.3339,388.10303,624.76105,81.40777,345.2922,660.5582,-264.90186,399.7495,626.76245,106.88512,639.8682,365.79453,-139.48607,637.2268,358.3113,139.54686,860.8392,454.3435,-67.08281,832.81525,451.2443,180.44766,1085.8362,521.6938,21.033554,1034.8517,509.94797,283.1913,1129.991,510.2137,23.142187,1077.6633,504.59137,290.78098,1075.1993,591.7439,-83.665146,1029.8646,582.3701,218.17249
